
 Lista de Imóveis da Caixa;;Data de geração:;03/03/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 1444423908734 ;RJ ;MAGE ;PIABETA (INHOMIRIM) ;RUA DONA FRANCISCA, N. 60, CS 2 ;303.164,70;281.000,00;0.00;Não;Casa, 84.62 de área total, 84.62 de área privativa, 90.28 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423908734
 8444434285227 ;RJ ;MAGE ;PRAIA DO ANIL (GUIA DE PACOBAIBA) ;RUA SOLANGE, N. 95, LT 22C QD 02 CS C ;280.101,50;210.000,00;0.00;Não;Casa, 62.20 de área total, 62.20 de área privativa, 143.75 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434285227
 8444435497449 ;RJ ;MAGE ;MAUA ;AVENIDA DOM PEDRO I, N. 49, LT 03D QD 03 ;176.591,40;126.000,00;0.00;Não;Casa, 51.85 de área total, 51.85 de área privativa, 153.19 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444435497449
 8444421669439 ;RJ ;MAGE ;JARDIM DA PAZ (GUIA DE PACOBAIBA) ;RUA DOIS, N. 276, CS 01 LT 10 QD 10 ;174.012,20;114.677,18;0.00;Não;Casa, 55.36 de área total, 55.36 de área privativa, 156.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421669439
 8444433654563 ;RJ ;MAGE ;IPIRANGA (GUIA DE PACOBAIBA) ;RUA DONA MARIA, N. 12, CS 07 ;260.580,00;170.000,00;0.00;Não;Casa, 53.48 de área total, 53.48 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433654563
 1444404846133 ;RJ ;MANGARATIBA ;LOT PQ ALTO DO ARPAO ;RUA PROJETADA 1, N. SN, LT 16 QD E ;59.047,15;110.000,00;46.33;Sim;Terreno, 0.00 de área total, 0.00 de área privativa, 381.40 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404846133
 1555527976932 ;RJ ;MANGARATIBA ;N SRA CONCEICAO DE J ;ESTRADA BR 101, N. SN, Apto 502, BL 07 PR BOTINAS SUITE ;547.219,21;995.778,00;45.05;Não;Apartamento, 0.00 de área total, 144.36 de área privativa, 0.00 de área do terreno,  3 qto(s), varanda, WC, 2 sala(s), cozinha, Terraco, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555527976932
 10203808 ;RJ ;MANGARATIBA ;MURIQUI ;RUA SÃO PAULO, N. 00, QD V, LT 09, CS 05 ;157.198,78;271.000,00;42.00;Não;Casa, 0.00 de área total, 72.21 de área privativa, 64.03 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10203808
 8444403363730 ;RJ ;MARICA ;RINCAO MIMOSO (ITAIPUACU) ;ESTRADA QUATORZE, N. SN, CS 07 ;147.335,77;275.000,00;46.43;Não;Casa, 0.00 de área total, 62.98 de área privativa, 240.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403363730
 1444404184211 ;RJ ;MARICA ;CONDADO DE MARICA ;RODOVIA ERNANI DO AMARAL PEIXOTO, N. SN, CS 06 ;211.907,00;380.000,00;44.24;Não;Casa, 0.00 de área total, 87.10 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404184211
 8444402191642 ;RJ ;MARICA ;LOT JARDIM ATLANTICO ; RUA 59, N. S/N, Apto 03, LT 01 QD 255 LOT JARDIM ATLANTICO ;140.453,64;246.000,00;42.91;Não;Apartamento, 0.00 de área total, 53.82 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402191642
 1444421199876 ;RJ ;MARICA ;CENTRO ;RUA DAS HORTENCIAS, N. 185, 185, ;581.229,47;1.002.000,00;42.00;Não;Casa, 0.00 de área total, 288.68 de área privativa, 360.00 de área do terreno,  5 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, Terraco, 3 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421199876
 1444416249372 ;RJ ;MARICA ;JARDIM INTERLAGOS (PONTA NEGRA) ;RUA DONA JULIETA, N. 466, 2, 1072 ;206.330,50;350.000,00;41.05;Não;Casa, 172.30 de área total, 172.30 de área privativa, 357.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416249372
 10210361 ;RJ ;MARICA ;CHACARAS DE INOA (INOA) ;RUA QUINZE, N. 00, QD 30, LT 10 ;212.534,35;357.000,00;40.47;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10210361
 1444419268505 ;RJ ;MARICA ;PILAR ;RUA DAS GARCAS, N. SN, UN 105 ;82.786,76;137.000,00;39.58;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 604.72 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419268505
 1444401328298 ;RJ ;MARICA ;PONTA NEGRA ;RUA ESTRADA DE PONTA NEGRA, N. SN, LOTE 02 GLEBA A ;1.419.776,92;2.345.000,00;39.46;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 27400.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444401328298
 1444419334931 ;RJ ;MARICA ;JARDIM ATLANTICO ;RUA QUARENTA E HUM, N. SN, LT 25 QD 266 ;286.982,63;474.000,00;39.46;Sim;Casa, 82.34 de área total, 82.34 de área privativa, 439.98 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419334931
 8444412681740 ;RJ ;MARICA ;SAO JOSE DO IMBASSAI ;RUA IBIAPINA, N. 02, LT 8 QD 11 ;150.014,60;245.000,00;38.77;Não;Casa, 65.56 de área total, 65.56 de área privativa, 234.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444412681740
 8444420892142 ;RJ ;MARICA ;CAJUEIROS (ITAIPUACU) ;RUA 25, N. 810, CASA 01 ;166.546,82;272.000,00;38.77;Não;Casa, 76.42 de área total, 76.42 de área privativa, 225.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420892142
 8444404047786 ;RJ ;MARICA ;RINCAO MIMOSO (ITAIPUACU) ;ESTRADA OITO - RUA TEN. COUTEIRO, N. 51, CS 18 PARTE LT 51 QD 02 ;144.767,36;230.000,00;37.06;Não;Casa, 68.80 de área total, 68.80 de área privativa, 89.10 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444404047786
 1444403346692 ;RJ ;MARICA ;JARDIM ATLANTICO ; RUA  22, N. SN, CS 01, QD 78, LT 32 ;405.969,21;637.000,00;36.27;Não;Casa, 97.08 de área total, 300.00 de área privativa, 600.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403346692
 1444422088377 ;RJ ;MARICA ;1º DISTRITO ; ACESSO PRINCIPAL, N. SN, UNIDADE 18 ;268.946,63;422.000,00;36.27;Não;Casa, 232.91 de área total, 85.00 de área privativa, 450.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444422088377
 1444417394880 ;RJ ;MARICA ;ITAPEBA ;RUA DAS HORTENCIAS, N. SN, CASA 03 LT 1422A QD 49 ;400.870,69;629.000,00;36.27;Não;Casa, 0.00 de área total, 187.74 de área privativa, 465.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 2 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417394880
 1444423033088 ;RJ ;MARICA ;GUARATIBA (PONTA NEGRA) ;RUA SETENTA E CINCO, N. SN, CS 01 LT 01A QD 94 ;238.992,86;375.000,00;36.27;Sim;Casa, 107.40 de área total, 107.40 de área privativa, 218.02 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423033088
 1444421037450 ;RJ ;MARICA ;PONTA NEGRA (PONTA NEGRA) ;AVENIDA MAYSA, N. 8516, UN 101 LT 01 QD 71 ;436.560,30;685.000,00;36.27;Não;Casa, 195.80 de área total, 195.80 de área privativa, 240.00 de área do terreno,  4 qto(s), varanda, WC, 2 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444421037450
 8444417888334 ;RJ ;MARICA ;JD BALNEARIO BAMBUI ;AVENIDA  A, N. 11, QD 12 LT 11 CS 01 ;258.073,49;264.000,00;2.25;Sim;Casa, 0.00 de área total, 74.55 de área privativa, 266.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444417888334
 1444406170013 ;RJ ;MARICA ;CENTRO ;RUA DAS VIOLETAS, N. SN, Apto 302, QD 442 LT 22 PAV2 ;200.000,00;200.000,00;0.00;Não;Apartamento, 0.00 de área total, 57.93 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406170013
 8555500467806 ;RJ ;MARICA ;CENTRO ;RUA DAS VIOLETAS, N. SN, CS 1 ;295.000,00;295.000,00;0.00;Não;Casa, 70.00 de área total, 70.00 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500467806
 8018370008657 ;RJ ;MARICA ;JARDIM ATLANTICO CENTRAL (ITAIPUACU) ;RUA GEORGILEI RODRIGUES QUADRA, N. SN, CS 01 QD 226 ;350.000,00;350.000,00;0.00;Não;Casa, 72.76 de área total, 72.76 de área privativa, 220.11 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8018370008657
 1444418160360 ;RJ ;MARICA ;LAGARTO ; ESTRADA 06, N. 0, Apto 201, BLD QD14 LT301 ;238.000,00;238.000,00;0.00;Não;Apartamento, 57.03 de área total, 69.53 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418160360
 1444413143980 ;RJ ;MARICA ;UBATIBA ;ALAMEDA DOS IPES, N. SN, LT 5 ;880.000,00;880.000,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 922.18 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444413143980
 1444416276949 ;RJ ;MARICA ;CHACARAS DE INOA (INOA) ; AVENIDA A, N. S/N, Apto 101, BL 2 ;253.000,00;253.000,00;0.00;Não;Apartamento, 51.78 de área total, 51.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416276949
 1444418785514 ;RJ ;MARICA ;CHACARAS DE INOA (INOA) ;RUA DEZENOVE, N. SN, QD 34 LT 08 ;422.684,00;405.093,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 3000.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418785514
 1444418429343 ;RJ ;MARICA ;BARROCO (ITAIPUACU) ;RUA SAO JORGE, N. 499, 01, 7307 ;382.000,00;364.000,00;0.00;Não;Casa, 68.35 de área total, 68.35 de área privativa, 240.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444418429343
 1444423484861 ;RJ ;MARICA ;CAJUEIROS (ITAIPUACU) ;RUA SETE, N. 167, CS 01, 06200 ;314.885,88;296.000,00;0.00;Não;Casa, 225.00 de área total, 70.55 de área privativa, 450.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423484861
 1444424029424 ;RJ ;MARICA ;LOT PRAIA DAS LAGOAS ;RUA NEUZA DA CONCEICAO PINTO DA CUNHA, N. 345, QD 128, LT 25 ;571.650,69;529.000,00;0.00;Não;Casa, 229.81 de área total, 94.81 de área privativa, 480.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444424029424
 8787702705423 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 303, BL 05 AP 303 ;39.950,48;143.000,00;72.07;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702705423
 8787701747467 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 301, BL 13 AP 301 ;44.138,61;156.000,00;71.71;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701747467
 8787701747335 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 501, BL 02 ;41.561,45;104.000,00;60.04;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701747335
 8787702018973 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 503, BL 07, QD 77, LT 321-A ;56.339,08;129.000,00;56.33;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702018973
 1444402369281 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA DIAS LEME, N. 549, Apto 101, . ;178.294,99;365.000,00;51.16;Sim;Apartamento, 0.00 de área total, 218.47 de área privativa, 0.00 de área do terreno, WC.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444402369281
 8787701735779 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 503, BL 08, LT 321-A, QD 77 ;71.163,02;143.000,00;50.24;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701735779
 8787701737020 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 401, BL 03 ;71.910,86;143.000,00;49.72;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701737020
 8787702577131 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 202, BL 07 ;67.055,63;129.000,00;48.02;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702577131
 8555523091373 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA ERMELINDA, N. 135, Apto 202, BL 08 ;81.274,04;155.269,48;47.66;Não;Apartamento, 0.00 de área total, 56.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555523091373
 8787701737410 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 402, BL 02 LT 321A QD 77 ;75.349,08;143.000,00;47.31;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701737410
 8787705922425 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;AVENIDA COELHO DA ROCHA, N. 2235, Apto 402, BL 15 ;75.651,03;143.573,06;47.31;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705922425
 8787701593117 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 401, BL 05 ;62.344,05;117.000,00;46.72;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701593117
 8787701798460 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 202, BL 04 ;70.844,85;131.500,00;46.13;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701798460
 8787701594580 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 504, BL 10 ;72.057,98;133.751,78;46.13;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701594580
 8787701445371 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 303, BL 12 ;43.227,25;80.000,00;45.97;Não;Apartamento, 0.00 de área total, 74.23 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701445371
 8787702369016 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 404, BL 03 ;76.777,39;140.933,04;45.53;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702369016
 8555513417357 ;RJ ;MESQUITA ;COSMORAMA ;RUA SERGIO CUNHA, N. 70, Apto 312, BL 17 ;69.872,88;127.345,02;45.14;Não;Apartamento, 0.00 de área total, 60.29 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555513417357
 1444417361095 ;RJ ;MESQUITA ;BANCO DE AREIA ;RUA PIACAVA, N. 200, CASA 2 ;84.083,53;153.039,00;45.06;Não;Casa, 0.00 de área total, 46.07 de área privativa, 0.01 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417361095
 8787701662313 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 202, BL 1 ;69.889,29;127.000,00;44.97;Não;Apartamento, 42.90 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701662313
 8444414223374 ;RJ ;MESQUITA ;JACUTINGA ;RUA BARROS PEIXOTO, N. 1450, LT 68 ;90.484,14;164.000,00;44.83;Não;Casa, 0.00 de área total, 51.00 de área privativa, 91.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444414223374
 8787705912241 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;AVENIDA COELHO DA ROCHA, N. 2235, Apto 502, BL 01 ;83.428,47;150.000,00;44.39;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705912241
 8444409678288 ;RJ ;MESQUITA ;VILA EMIL ;RUA LIBANIA, N. 207, CS 02, LT 21, QD 05 ;115.467,48;205.000,00;43.68;Não;Casa, 0.00 de área total, 65.60 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409678288
 8787707413358 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 304, BL 11 LT 321A QD 77 ;76.811,61;136.000,00;43.53;Não;Apartamento, 84.73 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707413358
 8787701662283 ;RJ ;MESQUITA ;ROCHA SOBRINHO ;RUA JOSE BONIFACIO, N. 201, Apto 201, BL 05, LT 321A, QD 77 ;83.720,97;147.094,69;43.09;Não;Apartamento, 0.00 de área total, 42.90 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701662283
 8787705188926 ;RJ ;MESQUITA ;VILA NORMA ;RUA JACUTINGA, N. 60, Apto 504, BL 04 ;64.571,15;113.000,00;42.86;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705188926
 8787705275853 ;RJ ;MESQUITA ;VILA NORMA ;RUA JACUTINGA, N. 60, Apto 303, BL 06 ;64.571,15;113.000,00;42.86;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705275853
 8787705379136 ;RJ ;MESQUITA ;VILA NORMA ;RUA JACUTINGA, N. 60, Apto 101, BL 10 ;62.856,87;110.000,00;42.86;Não;Apartamento, 40.54 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705379136
